"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
1967,"lattice_k",4,75,0.65,NA,50000,20301967,866.933,"block_1967.rds","f086e5bdbaa42792df03a904e33b6b11",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1968,"lattice_k",4,75,0.75,NA,50000,20301968,867.194,"block_1968.rds","06799fb2d1ddeea0a423a0a46b6c0769",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1969,"lattice_k",4,75,0.85,NA,50000,20301969,865.582,"block_1969.rds","39fa9a059a520391792759396374096a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1970,"lattice_k",4,75,0.92,NA,50000,20301970,868.825,"block_1970.rds","8868f20a24988f290419497ce1c6d952",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1971,"lattice_k",4,75,0.97,NA,50000,20301971,873.898,"block_1971.rds","7a209e0d394c8b3fcee8dacc5e97d79d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1972,"lattice_k",4,100,0.65,NA,50000,20301972,872.239,"block_1972.rds","0f85d33416c732c23baf278f5d1ec1df",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1973,"lattice_k",4,100,0.75,NA,50000,20301973,877.57,"block_1973.rds","622b1b90e83f125482c77146938a5b28",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1974,"lattice_k",4,100,0.85,NA,50000,20301974,868.192,"block_1974.rds","ed7d18fde86063b0cd7b174ce0791f42",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1975,"lattice_k",4,100,0.92,NA,50000,20301975,868.972,"block_1975.rds","bb852d9c21fc1306e9f4e841b334e8dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1976,"lattice_k",4,100,0.97,NA,50000,20301976,868.91,"block_1976.rds","455d767915069e4538b59e93638cfebc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1977,"lattice_k",4,150,0.65,NA,50000,20301977,872.234,"block_1977.rds","4daaff13553532e16d301173dd4d2df0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1978,"lattice_k",4,150,0.75,NA,50000,20301978,872.351,"block_1978.rds","6f028bcba82345b498ccacdd693f7f28",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1979,"lattice_k",4,150,0.85,NA,50000,20301979,867.056,"block_1979.rds","a0bce94e398d63816c9cb5919ab6503e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1980,"lattice_k",4,150,0.92,NA,50000,20301980,871.341,"block_1980.rds","a9eace13b577b60a090587e4ac336f18",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1981,"lattice_k",4,150,0.97,NA,50000,20301981,868.365,"block_1981.rds","11da22ddc51cfdeac4896d71e9bd7034",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1982,"lattice_k",4,200,0.65,NA,50000,20301982,878.139,"block_1982.rds","fb8f8bead4241ec690124e5c371c137a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1983,"lattice_k",4,200,0.75,NA,50000,20301983,890.013,"block_1983.rds","ec778530040787753b78d4d5533d72d0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1984,"lattice_k",4,200,0.85,NA,50000,20301984,890.322,"block_1984.rds","5ba2b843d6088ef3da753c4a39528d6b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1985,"lattice_k",4,200,0.92,NA,50000,20301985,900.236,"block_1985.rds","167ac63c2619ed697dd5eb04322e5fa0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1986,"lattice_k",4,200,0.97,NA,50000,20301986,894.103,"block_1986.rds","c44e9eb7b8587c92b2429d8f9055bf79",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1987,"lattice_k",4,300,0.65,NA,50000,20301987,924.645,"block_1987.rds","0da4476ad80d9ba4542acf5a47ac8375",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1988,"lattice_k",4,300,0.75,NA,50000,20301988,893.514,"block_1988.rds","4dac26aa67c1686367f46367f3f38b9f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1989,"lattice_k",4,300,0.85,NA,50000,20301989,894.048,"block_1989.rds","3838f2b11bbed3c7b3b0729f967af2aa",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1990,"lattice_k",4,300,0.92,NA,50000,20301990,890.845,"block_1990.rds","4b78e4894fc47b8a72b5e9c355ad6a1d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1991,"lattice_k",4,300,0.97,NA,50000,20301991,889.454,"block_1991.rds","4c8e6bacbe729d43710f4fc484a766ab",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1992,"lattice_k",4,500,0.65,NA,50000,20301992,932.402,"block_1992.rds","03bce9e846c7d42992e9847a228eb89c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1993,"lattice_k",4,500,0.75,NA,50000,20301993,938.711,"block_1993.rds","b70d46a395985e217060d6a8b8a35c57",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1994,"lattice_k",4,500,0.85,NA,50000,20301994,994.489,"block_1994.rds","eb4c030cdc46155bf2d72331b6472cbd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1995,"lattice_k",4,500,0.92,NA,50000,20301995,999.552,"block_1995.rds","5a9a49b798d6ecb5747a7ad87210736e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1996,"lattice_k",4,500,0.97,NA,50000,20301996,999.869000000001,"block_1996.rds","5d10f72d46944cdfb8786726e2c23cf4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1997,"lattice_k",4,1000,0.65,NA,50000,20301997,953.518,"block_1997.rds","5ce7e29c230c1f664620a4946a7dc01b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1998,"lattice_k",4,1000,0.75,NA,50000,20301998,954.47,"block_1998.rds","ab7f3caf69618f5debe32f7704c982af",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1999,"lattice_k",4,1000,0.85,NA,50000,20301999,948.089,"block_1999.rds","ad8ee13bdc45f359b757b63c6102ba28",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2000,"lattice_k",4,1000,0.92,NA,50000,20302000,948.2,"block_2000.rds","99504aae7460e8694644ef6ee6f851b4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2001,"lattice_k",4,1000,0.97,NA,50000,20302001,954.275,"block_2001.rds","e43d67006f8b8f4da07ce56d36bb67d3",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2002,"lattice_k",7,15,0.65,NA,50000,20302002,991.963,"block_2002.rds","9752dbff79215710bab46bc0cbb9e181",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2003,"lattice_k",7,15,0.75,NA,50000,20302003,995.553,"block_2003.rds","d9e6793fd80734e8a84cdfb434cebf36",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2004,"lattice_k",7,15,0.85,NA,50000,20302004,993.411,"block_2004.rds","1b8dad716e643678af812adf10b1fdb4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
