"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
456,"prev_strata",5,150,0.75,0.95,50000,20300456,3326.93,"block_0456.rds","f9a288ed65171fff33e1ecdd90cf2a9e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
457,"prev_strata",5,150,0.85,0.05,50000,20300457,3636.853,"block_0457.rds","6edbcc026c511c1355b4d21ee2bcbf3a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
458,"prev_strata",5,150,0.85,0.2,50000,20300458,3858.703,"block_0458.rds","ecf98310af894d7b1f0559892a241c13",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
459,"prev_strata",5,150,0.85,0.5,50000,20300459,3533.589,"block_0459.rds","d75507983b111746447d521a46ec972e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
461,"prev_strata",5,150,0.85,0.95,50000,20300461,3855.513,"block_0461.rds","84f83284ec83fbe5c9ad409b8caa0aa1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
460,"prev_strata",5,150,0.85,0.8,50000,20300460,4084.57,"block_0460.rds","b90dd7c53e72bb877c0cf548142d2c41",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
462,"prev_strata",5,150,0.92,0.05,50000,20300462,4207.038,"block_0462.rds","3adc25957d17e06df8478c6d2e8dc011",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
