"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
486,"prev_strata",5,200,0.85,0.95,50000,20300486,4288.19,"block_0486.rds","ed4892bfc8d28c1ed85d67d8f8c2a0e5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
487,"prev_strata",5,200,0.92,0.05,50000,20300487,4850.979,"block_0487.rds","0af235cd9eba6b25a60c681decca4b40",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
488,"prev_strata",5,200,0.92,0.2,50000,20300488,5966.523,"block_0488.rds","adf8954dd7ee8fcdc093a55aeaa2af6c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
489,"prev_strata",5,200,0.92,0.5,50000,20300489,4806.136,"block_0489.rds","e8c3938e815c3474d0552353f9239163",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
491,"prev_strata",5,200,0.92,0.95,50000,20300491,5003.438,"block_0491.rds","e48ead2f6986a86f37d2298374222cb9",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
490,"prev_strata",5,200,0.92,0.8,50000,20300490,6162.739,"block_0490.rds","1a2687f9d0021f5d93d5cf9c2ad8a3a2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
492,"prev_strata",5,200,0.97,0.05,50000,20300492,7946.363,"block_0492.rds","d4b5a887017d964b34a6f494f43116f1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
494,"prev_strata",5,200,0.97,0.5,50000,20300494,6963.973,"block_0494.rds","cc7282b90ae2c5488e8ca74b2597cf1f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
493,"prev_strata",5,200,0.97,0.2,50000,20300493,9468.572,"block_0493.rds","3bc6d3e0e03928db022dd1764fcfbeab",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
497,"prev_strata",5,300,0.65,0.05,50000,20300497,4220.723,"block_0497.rds","81b641b73fe75f41e33472a99c0f1909",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
500,"prev_strata",5,300,0.65,0.8,50000,20300500,4300.718,"block_0500.rds","0908a1304884e5adb4062132a71137dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
495,"prev_strata",5,200,0.97,0.8,50000,20300495,9620.008,"block_0495.rds","beda7cad6da9129531bbb485991c5fd7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
