"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
508,"prev_strata",5,300,0.85,0.2,50000,20300508,918.054,"block_0508.rds","f1b1f9fcc98c31827b06d7e9bb2be5ca",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
509,"prev_strata",5,300,0.85,0.5,50000,20300509,922.143,"block_0509.rds","172f0456b5cda5d1c340870c9dde0411",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
510,"prev_strata",5,300,0.85,0.8,50000,20300510,1062.712,"block_0510.rds","392f0b41a739811f0fb7f9d200a4f4e4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
511,"prev_strata",5,300,0.85,0.95,50000,20300511,1058.729,"block_0511.rds","a7812ca5045cad1e0a740cefc2b13fa7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
512,"prev_strata",5,300,0.92,0.05,50000,20300512,1054.491,"block_0512.rds","b58d53cd07a54ac3f3762260cd8def27",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
513,"prev_strata",5,300,0.92,0.2,50000,20300513,1051.538,"block_0513.rds","c6f64a14be1ab91199ad265165945a8b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
514,"prev_strata",5,300,0.92,0.5,50000,20300514,1065.66,"block_0514.rds","80bac75eed7af8714012ea72dcc26876",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
515,"prev_strata",5,300,0.92,0.8,50000,20300515,1051.68,"block_0515.rds","d83e6761cfce8551b0b263e362937643",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
516,"prev_strata",5,300,0.92,0.95,50000,20300516,1062.938,"block_0516.rds","c02387ed001ee3cfd142d693f8443056",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
517,"prev_strata",5,300,0.97,0.05,50000,20300517,1067.037,"block_0517.rds","1fd7b14107032aa98c7f2e6a8d82fa58",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
518,"prev_strata",5,300,0.97,0.2,50000,20300518,1149.583,"block_0518.rds","ca3f1ad7ab5ab37b3a7766abbcd29f75",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
519,"prev_strata",5,300,0.97,0.5,50000,20300519,1151.365,"block_0519.rds","2c150a80b9b3f58bff9d9e2b001aa5b6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
520,"prev_strata",5,300,0.97,0.8,50000,20300520,1148.391,"block_0520.rds","d7c790ced9bda240a584855f68501944",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
521,"prev_strata",5,300,0.97,0.95,50000,20300521,1148.106,"block_0521.rds","039b229c031bb5731e7e671890266ce6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
522,"prev_strata",5,500,0.65,0.05,50000,20300522,1153.654,"block_0522.rds","895606c16481e895b09bc0d46089c2ff",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
523,"prev_strata",5,500,0.65,0.2,50000,20300523,1162.029,"block_0523.rds","58327fda646deaccfd54a094fe9be7c2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
524,"prev_strata",5,500,0.65,0.5,50000,20300524,1157.967,"block_0524.rds","1b72c267559972a98f66de4be18c2b98",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
525,"prev_strata",5,500,0.65,0.8,50000,20300525,1153.135,"block_0525.rds","a40e5e319af12f35e995f335278e735f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
526,"prev_strata",5,500,0.65,0.95,50000,20300526,1149.674,"block_0526.rds","f1a1a0a4d66d21db627c546782486b83",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
527,"prev_strata",5,500,0.75,0.05,50000,20300527,1150.061,"block_0527.rds","81bfff898d699a7a217ec8f1465c83be",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
528,"prev_strata",5,500,0.75,0.2,50000,20300528,1151.964,"block_0528.rds","d81acbaa6d7de48e8a1b69465352be7a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
529,"prev_strata",5,500,0.75,0.5,50000,20300529,1155.482,"block_0529.rds","c7b63110505eaed9a93afae0e0ca0e62",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
530,"prev_strata",5,500,0.75,0.8,50000,20300530,1142.838,"block_0530.rds","1f9235776cd7e64682ce184051412f77",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
531,"prev_strata",5,500,0.75,0.95,50000,20300531,1149.581,"block_0531.rds","5ae46b0b684cd5763eb6ca25431d41ea",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
532,"prev_strata",5,500,0.85,0.05,50000,20300532,1151.47,"block_0532.rds","db6408d637481fa365c43c7a456cd471",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
533,"prev_strata",5,500,0.85,0.2,50000,20300533,1145.713,"block_0533.rds","9d2f3c3ea3fe892c6e6c66c295480388",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
534,"prev_strata",5,500,0.85,0.5,50000,20300534,1153.069,"block_0534.rds","f671f891de49ec60277735155f955132",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
535,"prev_strata",5,500,0.85,0.8,50000,20300535,1153.813,"block_0535.rds","6d98a34a6b5ae2508356f256120ef131",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
536,"prev_strata",5,500,0.85,0.95,50000,20300536,1154.145,"block_0536.rds","4d54092480a94a772039a7e682dff812",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
537,"prev_strata",5,500,0.92,0.05,50000,20300537,1158.083,"block_0537.rds","51c1fba7366bb220394d2f7fdebbf7c5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
538,"prev_strata",5,500,0.92,0.2,50000,20300538,1147.218,"block_0538.rds","61b9b84ae0234f1e571fb4b3c2b9f20a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
539,"prev_strata",5,500,0.92,0.5,50000,20300539,1154.246,"block_0539.rds","c0a3ed6881c637fef74abe83a5a45bcb",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
540,"prev_strata",5,500,0.92,0.8,50000,20300540,1156.025,"block_0540.rds","ad775ea58203a2734038e32c8ca1bd07",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
541,"prev_strata",5,500,0.92,0.95,50000,20300541,1148.348,"block_0541.rds","e102f4941520273c57b4c9bd62a5d41c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
542,"prev_strata",5,500,0.97,0.05,50000,20300542,1151.141,"block_0542.rds","23710cac1fb939b3d2d1367d45c8c3e2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
543,"prev_strata",5,500,0.97,0.2,50000,20300543,1153.591,"block_0543.rds","f1ff30ae60f2b4566724871ad72fbdad",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
544,"prev_strata",5,500,0.97,0.5,50000,20300544,1155.493,"block_0544.rds","4666ef51317e0f631856b38ce8ee7f09",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
545,"prev_strata",5,500,0.97,0.8,50000,20300545,1158.119,"block_0545.rds","e95b8924295df8cbf58316c3c8c434fe",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
546,"prev_strata",5,500,0.97,0.95,50000,20300546,1145.259,"block_0546.rds","8a54217b6275c9881e73dc35f17881c1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
547,"prev_strata",5,1000,0.65,0.05,50000,20300547,1187.325,"block_0547.rds","768fb3ae72b9c5d66da0d5f2d69d56c4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
548,"prev_strata",5,1000,0.65,0.2,50000,20300548,1189.268,"block_0548.rds","e5c7ace0e049a1fb4a4a4134ab36e8b3",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
549,"prev_strata",5,1000,0.65,0.5,50000,20300549,1184.275,"block_0549.rds","05144959b5a322f9d80504f0301f84ff",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
550,"prev_strata",5,1000,0.65,0.8,50000,20300550,1188.934,"block_0550.rds","7e958fa8c695a8bf25487567c337c614",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
551,"prev_strata",5,1000,0.65,0.95,50000,20300551,1187.063,"block_0551.rds","6bfa232775bcbf392cbfed74e99bb9d6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
552,"prev_strata",5,1000,0.75,0.05,50000,20300552,1189.474,"block_0552.rds","97d72fef87ea6801f6bafe88f0242381",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
553,"prev_strata",5,1000,0.75,0.2,50000,20300553,1192.668,"block_0553.rds","4ca8199b560fdbaa4596143b04f1a503",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
554,"prev_strata",5,1000,0.75,0.5,50000,20300554,1183.918,"block_0554.rds","5a4395de72d0bd53796c1ecf17226065",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
555,"prev_strata",5,1000,0.75,0.8,50000,20300555,1189.74,"block_0555.rds","0acc5fdd1b02b8b93b1232de33e8fb0b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
556,"prev_strata",5,1000,0.75,0.95,50000,20300556,1188.364,"block_0556.rds","c1a7619fa7f431795c912d35c9104945",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
557,"prev_strata",5,1000,0.85,0.05,50000,20300557,1179.963,"block_0557.rds","663576f1039fc40db6540a6c2bfcc940",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
558,"prev_strata",5,1000,0.85,0.2,50000,20300558,1185.592,"block_0558.rds","8c9232fb063f89eb90186deb85cc1602",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
559,"prev_strata",5,1000,0.85,0.5,50000,20300559,1186.782,"block_0559.rds","1ba68df8078208585cb5de2ee63f33b6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
560,"prev_strata",5,1000,0.85,0.8,50000,20300560,1187.138,"block_0560.rds","21bd775d011292bde1b11fd2198b630f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
561,"prev_strata",5,1000,0.85,0.95,50000,20300561,1182.768,"block_0561.rds","b5425e77f9ca348fda2d8766292287ab",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
562,"prev_strata",5,1000,0.92,0.05,50000,20300562,1179.686,"block_0562.rds","506c6f5e8e82aea325678ca887ca93bb",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
563,"prev_strata",5,1000,0.92,0.2,50000,20300563,1172.974,"block_0563.rds","5a2f1c5a77c34cb7724b8551cd626456",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
564,"prev_strata",5,1000,0.92,0.5,50000,20300564,1172.996,"block_0564.rds","314a45f828f55f6ab332e241380e6395",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
565,"prev_strata",5,1000,0.92,0.8,50000,20300565,1178.017,"block_0565.rds","ea95e66b59abc1adbd1d00828823a48a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
566,"prev_strata",5,1000,0.92,0.95,50000,20300566,1184.564,"block_0566.rds","da74618c5864c8dd088a0e93711444e7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
567,"prev_strata",5,1000,0.97,0.05,50000,20300567,1185.664,"block_0567.rds","b590835d750fe2bc40d31c1311a2c68d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
568,"prev_strata",5,1000,0.97,0.2,50000,20300568,1193.617,"block_0568.rds","f77288793bee5ddfe35518f464f310d6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
569,"prev_strata",5,1000,0.97,0.5,50000,20300569,1186.954,"block_0569.rds","26c9d6e939a29af1d4f53677c85bfa80",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
570,"prev_strata",5,1000,0.97,0.8,50000,20300570,1190.277,"block_0570.rds","c1cec19330936c4bc30bbd86c82509cd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
571,"prev_strata",5,1000,0.97,0.95,50000,20300571,1183.273,"block_0571.rds","81ef854de3856a42e5e2f05c0073b913",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
572,"prev_strata",6,15,0.65,0.05,50000,20300572,1140.496,"block_0572.rds","956d1510a7b607c59ccdf56d147a411f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
573,"prev_strata",6,15,0.65,0.2,50000,20300573,1135.098,"block_0573.rds","aef4457aecfaf17cdea7832823677d1c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
574,"prev_strata",6,15,0.65,0.5,50000,20300574,1137.084,"block_0574.rds","ae9f503851b4163bb97cfb570ca91ad7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
575,"prev_strata",6,15,0.65,0.8,50000,20300575,1138.828,"block_0575.rds","de9dba233bda9be6b7753e138f009110",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
576,"prev_strata",6,15,0.65,0.95,50000,20300576,1144.931,"block_0576.rds","c967efff670caa838b69ff37f912d6e2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
577,"prev_strata",6,15,0.75,0.05,50000,20300577,1141.08,"block_0577.rds","7b8da467dd0523ca833f1ac86e16bf3c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
578,"prev_strata",6,15,0.75,0.2,50000,20300578,1144.61,"block_0578.rds","36b5c5246696b8144071e3e86928683b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
579,"prev_strata",6,15,0.75,0.5,50000,20300579,1137.362,"block_0579.rds","baefdb479a999ffe8ab8ed278ca78289",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
580,"prev_strata",6,15,0.75,0.8,50000,20300580,1145.48,"block_0580.rds","fe68b78242bc0a3458923ad938344645",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
581,"prev_strata",6,15,0.75,0.95,50000,20300581,1142.893,"block_0581.rds","9fbe84f860da3b807131546920f66a46",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
582,"prev_strata",6,15,0.85,0.05,50000,20300582,1143.996,"block_0582.rds","1bcd9493e5c17473e62ffac726cfc357",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
583,"prev_strata",6,15,0.85,0.2,50000,20300583,1144.672,"block_0583.rds","1054061e983f0f3fedb54cbd19c928be",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
584,"prev_strata",6,15,0.85,0.5,50000,20300584,1150.303,"block_0584.rds","93b2f6c5cf3762b735ce41e0e4dc8562",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
585,"prev_strata",6,15,0.85,0.8,50000,20300585,1140.15,"block_0585.rds","690788c958cb50cab3494b7380fd61a9",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
586,"prev_strata",6,15,0.85,0.95,50000,20300586,1147.483,"block_0586.rds","9097553d9b8bac6ed152be393ca61511",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
587,"prev_strata",6,15,0.92,0.05,50000,20300587,1139.885,"block_0587.rds","83d7af67167849163609b2f81149c0bd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
588,"prev_strata",6,15,0.92,0.2,50000,20300588,1148.388,"block_0588.rds","655159034554f116ce163f58322f4536",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
589,"prev_strata",6,15,0.92,0.5,50000,20300589,1142.455,"block_0589.rds","18362faed1e4f6147265ea1af2b80d4b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
590,"prev_strata",6,15,0.92,0.8,50000,20300590,1143.64,"block_0590.rds","a7857c76b41c575aeb551187565d0c12",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
591,"prev_strata",6,15,0.92,0.95,50000,20300591,1146.521,"block_0591.rds","cb4c6148c450cc43ceac3ed481d00d39",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
592,"prev_strata",6,15,0.97,0.05,50000,20300592,1117.027,"block_0592.rds","514993e869aaff2252536ab90b8678bd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
593,"prev_strata",6,15,0.97,0.2,50000,20300593,1136.009,"block_0593.rds","428a8e010138da1686e372aa676aa4cf",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
594,"prev_strata",6,15,0.97,0.5,50000,20300594,1143.501,"block_0594.rds","9d78b9796b12304fc21e1f4622481a59",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
595,"prev_strata",6,15,0.97,0.8,50000,20300595,1134.238,"block_0595.rds","8adab0e2ad25ba06a246dd76492270ac",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
596,"prev_strata",6,15,0.97,0.95,50000,20300596,1112.5,"block_0596.rds","622c621dbda7ec00fc65a442c6b2f775",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
597,"prev_strata",6,20,0.65,0.05,50000,20300597,1138.486,"block_0597.rds","acaff4f1c442c971d375acb5fc05d47e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
598,"prev_strata",6,20,0.65,0.2,50000,20300598,1131.165,"block_0598.rds","4dba6ca6ccc0f7f69554dc7f1fa30981",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
599,"prev_strata",6,20,0.65,0.5,50000,20300599,1131.137,"block_0599.rds","9353ba27e42c2410a025d08e8a1537ce",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
600,"prev_strata",6,20,0.65,0.8,50000,20300600,1137.729,"block_0600.rds","510c9ca0dc429fc0d2ac81844c84d8d8",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
601,"prev_strata",6,20,0.65,0.95,50000,20300601,1131.505,"block_0601.rds","7e9dd8929a5874c7f4b529073e4706a5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
602,"prev_strata",6,20,0.75,0.05,50000,20300602,1127.366,"block_0602.rds","307155e9cfb6d195348cbfda18e20293",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
603,"prev_strata",6,20,0.75,0.2,50000,20300603,1134.712,"block_0603.rds","235310693232c6e2b4fb8edc9bb1962e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
604,"prev_strata",6,20,0.75,0.5,50000,20300604,1146.376,"block_0604.rds","390c27c2e1cab8ef7693ef8d9826251c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
605,"prev_strata",6,20,0.75,0.8,50000,20300605,1140.125,"block_0605.rds","6711732b74dd1f2b95b7ce6b6ebfc710",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
606,"prev_strata",6,20,0.75,0.95,50000,20300606,1141.704,"block_0606.rds","0ff1fac5ea3972812be103e8b3ea13dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
607,"prev_strata",6,20,0.85,0.05,50000,20300607,1158.551,"block_0607.rds","93db30cf2e6a9cf2eaaaa8a4bde8b52b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
608,"prev_strata",6,20,0.85,0.2,50000,20300608,1145.48,"block_0608.rds","d45bea9e7a3abf9b9bd038af9db60d05",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
609,"prev_strata",6,20,0.85,0.5,50000,20300609,1136.129,"block_0609.rds","9a970a0ce9897af49cbaac51da5ef40c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
610,"prev_strata",6,20,0.85,0.8,50000,20300610,1138.077,"block_0610.rds","9b40bbf3e4977ff03e11ef45da8d2ca2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
611,"prev_strata",6,20,0.85,0.95,50000,20300611,1145.935,"block_0611.rds","b3387f9f4da1f16d49b1f150b29a9cd0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
612,"prev_strata",6,20,0.92,0.05,50000,20300612,1148.494,"block_0612.rds","f5da20ef8c438842c78d6ff0d8ef181c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
613,"prev_strata",6,20,0.92,0.2,50000,20300613,1135.635,"block_0613.rds","ef95f730f6d91f275afca00d6db055db",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
614,"prev_strata",6,20,0.92,0.5,50000,20300614,1141.097,"block_0614.rds","5c38d5073e958736fe1ba1377af1255b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
615,"prev_strata",6,20,0.92,0.8,50000,20300615,1158.728,"block_0615.rds","4b92796474bb4e0cd6cf3d8670e9b70c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
616,"prev_strata",6,20,0.92,0.95,50000,20300616,1149.897,"block_0616.rds","d368929a8a1bf7cbf258a2be274771b7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
617,"prev_strata",6,20,0.97,0.05,50000,20300617,1129.501,"block_0617.rds","ea1a478e0d659ae5e8282ae474610ef5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
618,"prev_strata",6,20,0.97,0.2,50000,20300618,1139.162,"block_0618.rds","774320410f8e617f7ac5bb477245aef1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
619,"prev_strata",6,20,0.97,0.5,50000,20300619,1144.552,"block_0619.rds","0c2c590f44fd8bb3f00ef85623a71305",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
620,"prev_strata",6,20,0.97,0.8,50000,20300620,1147.925,"block_0620.rds","efd304e76a1cd40dae420c6818c3591f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
621,"prev_strata",6,20,0.97,0.95,50000,20300621,1124.918,"block_0621.rds","c8edafa235a72235c84a6a15b9a637ad",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
622,"prev_strata",6,30,0.65,0.05,50000,20300622,1138.461,"block_0622.rds","f184d3bde7e19af7baae3c0a78d3c176",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
623,"prev_strata",6,30,0.65,0.2,50000,20300623,1156.33,"block_0623.rds","62b91e69318e47a8b4f81934a25339a0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
624,"prev_strata",6,30,0.65,0.5,50000,20300624,1147.296,"block_0624.rds","54ec2ad2d0713d55afd21934964f95c0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
625,"prev_strata",6,30,0.65,0.8,50000,20300625,1138.291,"block_0625.rds","f588af01998ca1e3435c2fe74a4d1285",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
626,"prev_strata",6,30,0.65,0.95,50000,20300626,1137.421,"block_0626.rds","554fd6c781862a44d24375d172b6c9ea",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
627,"prev_strata",6,30,0.75,0.05,50000,20300627,1146.435,"block_0627.rds","f70adb543eb92b5e18b8e842d43f55dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
628,"prev_strata",6,30,0.75,0.2,50000,20300628,1149.604,"block_0628.rds","596d59a586691d52a73f2a16f420e710",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
629,"prev_strata",6,30,0.75,0.5,50000,20300629,1134.198,"block_0629.rds","cc5659c4072b217604b0291ecca6bc29",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
630,"prev_strata",6,30,0.75,0.8,50000,20300630,1141.42,"block_0630.rds","0ee15a48a07d64e8572783293e997450",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
631,"prev_strata",6,30,0.75,0.95,50000,20300631,1158.893,"block_0631.rds","d426cc7591fa3ed4a3239c7cd4013b32",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
