"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
807,"prev_strata",6,500,0.85,0.05,50000,20300807,909.986,"block_0807.rds","4d0ced69943df3515a0854fac1a0251c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
808,"prev_strata",6,500,0.85,0.2,50000,20300808,917.402,"block_0808.rds","f95f04a21ea24e4686ef0c246f5baf2d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
809,"prev_strata",6,500,0.85,0.5,50000,20300809,915.318,"block_0809.rds","f881b47bac2298bba3bf18371772a39c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
810,"prev_strata",6,500,0.85,0.8,50000,20300810,914.607,"block_0810.rds","183542f5bfdb9bb65f06e4ebbabcd6df",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
811,"prev_strata",6,500,0.85,0.95,50000,20300811,912.204,"block_0811.rds","ecb99cf5b26928e6d4631834341b5edf",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
812,"prev_strata",6,500,0.92,0.05,50000,20300812,911.105,"block_0812.rds","2b7a7504f44199b79f85d34870b794bb",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
813,"prev_strata",6,500,0.92,0.2,50000,20300813,911.363,"block_0813.rds","5fb042f6d8ce7acab529de16b5c11d51",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
814,"prev_strata",6,500,0.92,0.5,50000,20300814,913.509,"block_0814.rds","f9ef6710bd9bf14b75677366cb30d6a8",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
815,"prev_strata",6,500,0.92,0.8,50000,20300815,910.395,"block_0815.rds","470b1c9c87e67c3ebdfd0acdaa7a2944",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
816,"prev_strata",6,500,0.92,0.95,50000,20300816,917.406,"block_0816.rds","b257a7833abf9c14be71a71c38bc8ec1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
817,"prev_strata",6,500,0.97,0.05,50000,20300817,913.874,"block_0817.rds","9a7c90932d7f7b6382135c55ea1290a1",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
818,"prev_strata",6,500,0.97,0.2,50000,20300818,914.086,"block_0818.rds","ffeffb1b5fd88e33c14cf34ed2bc79a4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
819,"prev_strata",6,500,0.97,0.5,50000,20300819,913.844,"block_0819.rds","c125ba58a8a3f2331ac462c80bfae41b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
820,"prev_strata",6,500,0.97,0.8,50000,20300820,910.188,"block_0820.rds","e3853a2a53f94abea9a2e572fa36bf0f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
821,"prev_strata",6,500,0.97,0.95,50000,20300821,911.922,"block_0821.rds","a9e326fa6884b0e7b9c7524b0d602657",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
822,"prev_strata",6,1000,0.65,0.05,50000,20300822,945.013,"block_0822.rds","b83fef010fef47147844e478e765d135",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
823,"prev_strata",6,1000,0.65,0.2,50000,20300823,971.42,"block_0823.rds","038d894e07a223544742949ed6c34e18",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
824,"prev_strata",6,1000,0.65,0.5,50000,20300824,980.738,"block_0824.rds","2da8159288257f7e7f8f4560bd1ae652",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
825,"prev_strata",6,1000,0.65,0.8,50000,20300825,976.507,"block_0825.rds","f23061df4ee79d9d3dfaa274649feb65",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
826,"prev_strata",6,1000,0.65,0.95,50000,20300826,972.019,"block_0826.rds","a6a4d98aa1790747aa42bd949c7a0931",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
827,"prev_strata",6,1000,0.75,0.05,50000,20300827,971.952,"block_0827.rds","90fb93dab75ea22a5e58de968eaf3433",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
