"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
2022,"lattice_k",7,75,0.65,NA,50000,20302022,899.042,"block_2022.rds","7ba7327dfc57d6875b3fd39477045864",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2023,"lattice_k",7,75,0.75,NA,50000,20302023,898.783,"block_2023.rds","691e231290d224a192a3c033f6a2df0a",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2024,"lattice_k",7,75,0.85,NA,50000,20302024,896.314,"block_2024.rds","3cf19785946a5b20f27b06dcfe0748a0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2025,"lattice_k",7,75,0.92,NA,50000,20302025,901.196,"block_2025.rds","5494370f72cd7f7e19aea0d35c5372b6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2026,"lattice_k",7,75,0.97,NA,50000,20302026,882.667,"block_2026.rds","6e878079d3921cb18185318a047fba40",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2027,"lattice_k",7,100,0.65,NA,50000,20302027,898.073,"block_2027.rds","4fe48ca005cdab3b61c511c71c38e9c4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2028,"lattice_k",7,100,0.75,NA,50000,20302028,893.146,"block_2028.rds","06d76a3caf06e16c54818c8a17108308",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2029,"lattice_k",7,100,0.85,NA,50000,20302029,923.019,"block_2029.rds","12f79e2f874cc32175ad9d6f55545c5c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2030,"lattice_k",7,100,0.92,NA,50000,20302030,900.501,"block_2030.rds","c090ce77811afa2f93a762501da08ffc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2031,"lattice_k",7,100,0.97,NA,50000,20302031,895.883,"block_2031.rds","2dbfe2c9627a372764fcfc4d6c860140",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2032,"lattice_k",7,150,0.65,NA,50000,20302032,923.94,"block_2032.rds","8cbfb6ac99b577b897b0948bb0917a19",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2033,"lattice_k",7,150,0.75,NA,50000,20302033,928.303,"block_2033.rds","b3c105f0adc01f3977674ba7f563ab90",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2034,"lattice_k",7,150,0.85,NA,50000,20302034,929.236,"block_2034.rds","815c4d2c3418608c4fd1d76b669095dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2035,"lattice_k",7,150,0.92,NA,50000,20302035,929.288,"block_2035.rds","df54c86780be09e88d2eeb7943fe3b08",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2036,"lattice_k",7,150,0.97,NA,50000,20302036,929.326,"block_2036.rds","0018cf696f0b3cfa5486cd387122a301",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2037,"lattice_k",7,200,0.65,NA,50000,20302037,933.602,"block_2037.rds","bd0f8bd5a504c6b3c391a607b9dadd88",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2038,"lattice_k",7,200,0.75,NA,50000,20302038,928.515,"block_2038.rds","93d06d9336982f030b58303001a92729",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2039,"lattice_k",7,200,0.85,NA,50000,20302039,929.214,"block_2039.rds","2c3c2d75335f5646fdcc13eaa507f110",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2040,"lattice_k",7,200,0.92,NA,50000,20302040,933.909,"block_2040.rds","4bc81546892df12bdf0c06a4b88ca89f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2041,"lattice_k",7,200,0.97,NA,50000,20302041,931.801,"block_2041.rds","5dd0071eb51d66d4b171d89eacf7d928",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2042,"lattice_k",7,300,0.65,NA,50000,20302042,939.019,"block_2042.rds","1de39d98c77f29ea055db3b66b523234",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2043,"lattice_k",7,300,0.75,NA,50000,20302043,939.103999999999,"block_2043.rds","5398bcb70a5ec6f4d15f6d74026915ff",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2044,"lattice_k",7,300,0.85,NA,50000,20302044,940.82,"block_2044.rds","aa8b1d3a8749166ef0523b42f5d5a5dc",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2045,"lattice_k",7,300,0.92,NA,50000,20302045,940.114,"block_2045.rds","1f7505ebb6ad368daf995adb92c089f8",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
2046,"lattice_k",7,300,0.97,NA,50000,20302046,941.498,"block_2046.rds","7d99831fab5d5fe89d3511a50715e273",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
