"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
397,"prev_strata",5,75,0.65,0.05,50000,20300397,2505.257,"block_0397.rds","1bc5c7e23fad2f0dc3b65fcf2de13f6d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
398,"prev_strata",5,75,0.65,0.2,50000,20300398,2614.298,"block_0398.rds","05358cc6a47f4d135a573a18b8fffc13",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
396,"prev_strata",5,50,0.97,0.95,50000,20300396,4050.166,"block_0396.rds","0851e074cb8cd8fa2095db15c0f9b0d6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
400,"prev_strata",5,75,0.65,0.8,50000,20300400,2580.155,"block_0400.rds","eabcf610199512d08640de64fd38bdab",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
401,"prev_strata",5,75,0.65,0.95,50000,20300401,2516.814,"block_0401.rds","b333d8863d799bffe2de9260fa51f4e0",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
399,"prev_strata",5,75,0.65,0.5,50000,20300399,2569.254,"block_0399.rds","403d06069cac6df6bd62c015df7411d4",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
404,"prev_strata",5,75,0.75,0.5,50000,20300404,2611.645,"block_0404.rds","0d09e90d63cf18decade616cf42defce",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
403,"prev_strata",5,75,0.75,0.2,50000,20300403,2695.844,"block_0403.rds","37eabc431a76a97b819979cd369cafd7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
402,"prev_strata",5,75,0.75,0.05,50000,20300402,2647.651,"block_0402.rds","f1832aaae06891aba7550f96a780c4d8",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
