"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
91,"prev_strata",3,30,0.92,0.95,50000,20300091,2831.26,"block_0091.rds","3a0c6a051f408a1c9adbc230b1ce560f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
90,"prev_strata",3,30,0.92,0.8,50000,20300090,3168.498,"block_0090.rds","5c014d3348943ab99a473d325e21559f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
92,"prev_strata",3,30,0.97,0.05,50000,20300092,3208.948,"block_0092.rds","a10a742c503db18131465edf8b95e373",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
94,"prev_strata",3,30,0.97,0.5,50000,20300094,3536.913,"block_0094.rds","ff5969fb05d8e35cbac3abbe3718ecb6",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
93,"prev_strata",3,30,0.97,0.2,50000,20300093,3668.992,"block_0093.rds","0c3ce030e61bd8f541755dbf17201c11",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
95,"prev_strata",3,30,0.97,0.8,50000,20300095,3731.45,"block_0095.rds","4984b340e5cbcd5f0bc82c9e5a7f8d48",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
97,"prev_strata",3,50,0.65,0.05,50000,20300097,2186.434,"block_0097.rds","19048347507e7bea36de2657859eb0ea",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
98,"prev_strata",3,50,0.65,0.2,50000,20300098,2249.116,"block_0098.rds","996e1b27bffc77fa3687f56a68006298",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
96,"prev_strata",3,30,0.97,0.95,50000,20300096,3253.245,"block_0096.rds","ee46f64e7f052d57465514e7a50a2fd5",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
100,"prev_strata",3,50,0.65,0.8,50000,20300100,2238.02,"block_0100.rds","15f8eafa36d6f1145d47be24830c11aa",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
101,"prev_strata",3,50,0.65,0.95,50000,20300101,2194.775,"block_0101.rds","58b25c2e29041239240525e065918547",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
99,"prev_strata",3,50,0.65,0.5,50000,20300099,2177.854,"block_0099.rds","79f6bd684f6df5531b23fe4369960539",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
