"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
1949,"lattice_k",4,15,0.85,NA,50000,20301949,1133.315,"block_1949.rds","3fb8217b965cf7c932adea4eda8e0236",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1950,"lattice_k",4,15,0.92,NA,50000,20301950,1139.393,"block_1950.rds","83569e9e69c3eda2152e56c4b8a38534",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1951,"lattice_k",4,15,0.97,NA,50000,20301951,1010.14,"block_1951.rds","b1ef540ac2834a5592b44106cc9c3081",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1952,"lattice_k",4,20,0.65,NA,50000,20301952,1033.041,"block_1952.rds","fdfb5aef7b1014dc82911f410e8a469b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1953,"lattice_k",4,20,0.75,NA,50000,20301953,782.714999999999,"block_1953.rds","f52f7002dd7067a0e92fbe0aceab6213",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1954,"lattice_k",4,20,0.85,NA,50000,20301954,781.211,"block_1954.rds","f852993c5a7ca056a041b7ac31d8855c",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1955,"lattice_k",4,20,0.92,NA,50000,20301955,1038.973,"block_1955.rds","2b0f3c5e6076eb1618d785c7579429dd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1956,"lattice_k",4,20,0.97,NA,50000,20301956,1030.286,"block_1956.rds","33bdb4ab1fd5242a517817f4812505f9",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1957,"lattice_k",4,30,0.65,NA,50000,20301957,775.95,"block_1957.rds","05d42c64377a50694ff09509bcaa2357",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1958,"lattice_k",4,30,0.75,NA,50000,20301958,784.535,"block_1958.rds","f1bdf138242e1524badf24d6dd53ebc2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1959,"lattice_k",4,30,0.85,NA,50000,20301959,778.304999999999,"block_1959.rds","f22bc32dfdefd66f30467d5794e99a72",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1960,"lattice_k",4,30,0.92,NA,50000,20301960,777.347000000001,"block_1960.rds","872c4f9be4e4c184b12579ae1d023a59",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1961,"lattice_k",4,30,0.97,NA,50000,20301961,776.098,"block_1961.rds","f6f682f7d6564a0d369dc99201f303fb",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1962,"lattice_k",4,50,0.65,NA,50000,20301962,776.881,"block_1962.rds","d68495ae15ed763471baebad12ada742",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1963,"lattice_k",4,50,0.75,NA,50000,20301963,775.264,"block_1963.rds","93e4a8f2d39a4cc27b335eb00cd7a877",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1964,"lattice_k",4,50,0.85,NA,50000,20301964,769.598999999999,"block_1964.rds","da31149f5521cd88aa2d471f51909715",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1965,"lattice_k",4,50,0.92,NA,50000,20301965,767.984000000001,"block_1965.rds","745ba9247b8d48b7bd3c5f1e1af9c2ed",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1966,"lattice_k",4,50,0.97,NA,50000,20301966,776.157,"block_1966.rds","a50fba07faf69e5f5d2fa2e9d68df80d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
