"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
126,"prev_strata",3,75,0.65,0.95,50000,20300126,2327.087,"block_0126.rds","d30cd987ac84d808f0fb112b9e0b03e7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
127,"prev_strata",3,75,0.75,0.05,50000,20300127,2470.876,"block_0127.rds","2b82323895f1bfd3adc268ac8ba0c0ab",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
128,"prev_strata",3,75,0.75,0.2,50000,20300128,2547.82,"block_0128.rds","44a82fdc6a8a5c2000ffabccb68b7798",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
129,"prev_strata",3,75,0.75,0.5,50000,20300129,2423.24,"block_0129.rds","7bc422b41c739cf2afa8450c257bbe19",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
131,"prev_strata",3,75,0.75,0.95,50000,20300131,2493.847,"block_0131.rds","89260048a111eb5b52b2df4b7b794d35",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
130,"prev_strata",3,75,0.75,0.8,50000,20300130,2585.397,"block_0130.rds","2992bdeab159107da50f75ba0fd88046",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
132,"prev_strata",3,75,0.85,0.05,50000,20300132,2710.447,"block_0132.rds","3381c29a458eee10a51763dbbee331ae",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
134,"prev_strata",3,75,0.85,0.5,50000,20300134,2611.915,"block_0134.rds","fc4b4b2edca34e0b7f15f074db05f082",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
133,"prev_strata",3,75,0.85,0.2,50000,20300133,2791.722,"block_0133.rds","ee70c7d127ec4930c7c8c516cffb4867",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
135,"prev_strata",3,75,0.85,0.8,50000,20300135,2859.38,"block_0135.rds","f124c4f582c982d866ed0b2481e0f1be",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
136,"prev_strata",3,75,0.85,0.95,50000,20300136,2710.871,"block_0136.rds","2989ec181b3dedca97ba32db018f7fab",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
137,"prev_strata",3,75,0.92,0.05,50000,20300137,3329.457,"block_0137.rds","321fcc3cd2210c74503822cd55a0bbe9",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
139,"prev_strata",3,75,0.92,0.5,50000,20300139,2967.387,"block_0139.rds","59a6acefc30d13a394d4f6548f5b4ca8",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
138,"prev_strata",3,75,0.92,0.2,50000,20300138,3813.221,"block_0138.rds","2b2dc8843edefd93d2c81d456b7a0bc3",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
140,"prev_strata",3,75,0.92,0.8,50000,20300140,3854.521,"block_0140.rds","b75593329826407db6cacf87150e5e31",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
141,"prev_strata",3,75,0.92,0.95,50000,20300141,3384.105,"block_0141.rds","0df5814e18793172468b08f9ebaee47d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
142,"prev_strata",3,75,0.97,0.05,50000,20300142,4117.322,"block_0142.rds","e87c87ab8493be424b79fd60f563675f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
143,"prev_strata",3,75,0.97,0.2,50000,20300143,4558.562,"block_0143.rds","efbc2bfcbd0299785f472bf493601a0e",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
144,"prev_strata",3,75,0.97,0.5,50000,20300144,4159.121,"block_0144.rds","52073ca180baedcaddff6c99db792ac2",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
145,"prev_strata",3,75,0.97,0.8,50000,20300145,4628.106,"block_0145.rds","dbfd2ffbd8573866790f944e7cc15d9b",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
146,"prev_strata",3,75,0.97,0.95,50000,20300146,6976.675,"block_0146.rds","4671bab47fce6471c4b1d7863220cc38",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
