"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
31,"prev_strata",3,15,0.75,0.95,50000,20300031,9442.686,"block_0031.rds","15e1468bcb4e7cb1186e6140f61df56f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
32,"prev_strata",3,15,0.85,0.05,50000,20300032,9582.573,"block_0032.rds","4a79d026bd9b08a63531a15f7aa3e9e7",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
33,"prev_strata",3,15,0.85,0.2,50000,20300033,9738.312,"block_0033.rds","0cb414f2c3b56f29cae44fc92a551508",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
