"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
646,"prev_strata",6,30,0.97,0.95,50000,20300646,703.614,"block_0646.rds","5cd7680829d333af1598fa16fcba4538",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
647,"prev_strata",6,50,0.65,0.05,50000,20300647,707.24,"block_0647.rds","7753e6037f7eb65faf462160e5367350",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
648,"prev_strata",6,50,0.65,0.2,50000,20300648,705.355,"block_0648.rds","e9aaaf94bcec66deaf07ff7dc8a95483",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
649,"prev_strata",6,50,0.65,0.5,50000,20300649,704.629,"block_0649.rds","fab4511629c7fe26ef394aec51894539",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
650,"prev_strata",6,50,0.65,0.8,50000,20300650,705.41,"block_0650.rds","6311c05541a7c7be7637b90ba3b736ec",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
651,"prev_strata",6,50,0.65,0.95,50000,20300651,702.743,"block_0651.rds","fed1b937884fc43a045ee6c61fa01969",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
652,"prev_strata",6,50,0.75,0.05,50000,20300652,705.658,"block_0652.rds","12cb1c1efa2f1417e1610466a9345f99",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
653,"prev_strata",6,50,0.75,0.2,50000,20300653,704.433,"block_0653.rds","f9e66df975add805e8a0478c3eb01c38",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
654,"prev_strata",6,50,0.75,0.5,50000,20300654,707.562,"block_0654.rds","467a178b0a099ca129a15077c77dceb9",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
655,"prev_strata",6,50,0.75,0.8,50000,20300655,704.333,"block_0655.rds","bdcf000bd3ec76d9cde5ecb807323a8c",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
656,"prev_strata",6,50,0.75,0.95,50000,20300656,705.619,"block_0656.rds","5644f0ca073f406494141879e1e7b7bb",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
657,"prev_strata",6,50,0.85,0.05,50000,20300657,700.539,"block_0657.rds","a2261201ad17a20be47f2a5ef7150020",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
658,"prev_strata",6,50,0.85,0.2,50000,20300658,700.124,"block_0658.rds","d584d1c8bbff75309699df473379c426",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
659,"prev_strata",6,50,0.85,0.5,50000,20300659,702.045,"block_0659.rds","caf90d2d37590da78159850ef49fb988",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
660,"prev_strata",6,50,0.85,0.8,50000,20300660,701.561,"block_0660.rds","b67da48a6257170ab332fe671d0bda19",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
