"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
676,"prev_strata",6,75,0.65,0.95,50000,20300676,582.029,"block_0676.rds","0ea14129c5f4d932fcf4b48fbf3c2856",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
677,"prev_strata",6,75,0.75,0.05,50000,20300677,580.819,"block_0677.rds","d63524a2c60d628f9869914566f0e9ac",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
678,"prev_strata",6,75,0.75,0.2,50000,20300678,578.927,"block_0678.rds","97330ad7225c2d85c03a9004459114e6",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
679,"prev_strata",6,75,0.75,0.5,50000,20300679,580.377,"block_0679.rds","185b3b9eda3eace6da2a335ece82efd2",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
680,"prev_strata",6,75,0.75,0.8,50000,20300680,578.711,"block_0680.rds","f8653361b5e722ebc4b3b9e3c1404458",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
681,"prev_strata",6,75,0.75,0.95,50000,20300681,580.5,"block_0681.rds","5aed678dcfdb0ecee70fa91e2bba11c5",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
682,"prev_strata",6,75,0.85,0.05,50000,20300682,578.658,"block_0682.rds","cd47cc922d16caddfae0f98dd430ab1a",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
683,"prev_strata",6,75,0.85,0.2,50000,20300683,579.962,"block_0683.rds","4c23da815848e230034c6ca3ebf24ddd",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
684,"prev_strata",6,75,0.85,0.5,50000,20300684,581.788,"block_0684.rds","f3bc2cd1e40bc2a1d46c77528f1b8421",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
685,"prev_strata",6,75,0.85,0.8,50000,20300685,579.106,"block_0685.rds","3c2a55022acb3bc5045755770678098e",FALSE,"0.7.4","R version 4.3.1 (2023-06-16)"
