"block_id","program","k","N","q","prev","draws","seed","wall_secs","file","md5","demo","package_version","r_version"
1915,"prev_strata",25,500,0.92,0.8,50000,20301915,1644.31,"block_1915.rds","5978e2795099e4f63887bf2bd3b6db5f",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1916,"prev_strata",25,500,0.92,0.95,50000,20301916,1073.026,"block_1916.rds","0ac34c25aa3b2c7b183397d96045e286",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1917,"prev_strata",25,500,0.97,0.05,50000,20301917,1067.431,"block_1917.rds","34ea53c368bd6db425120c6cdb1f1db9",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1918,"prev_strata",25,500,0.97,0.2,50000,20301918,1072.788,"block_1918.rds","0a07e37140f0554df82554afa50403dd",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1919,"prev_strata",25,500,0.97,0.5,50000,20301919,1643.838,"block_1919.rds","1d7a81239e87119aee4d3e6034062d09",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1920,"prev_strata",25,500,0.97,0.8,50000,20301920,1638.077,"block_1920.rds","c7eea8e230ff75d46b545adc8495cb5d",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1921,"prev_strata",25,500,0.97,0.95,50000,20301921,1641.123,"block_1921.rds","4b19fd1c985b079182c9acb548508218",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1922,"prev_strata",25,1000,0.65,0.05,50000,20301922,1932.936,"block_1922.rds","8b4c273c3c4de0937eda3aedf459e707",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1923,"prev_strata",25,1000,0.65,0.2,50000,20301923,1939.892,"block_1923.rds","40b922faac3dbeee5526d9dba39d5ea9",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1924,"prev_strata",25,1000,0.65,0.5,50000,20301924,1947.395,"block_1924.rds","57d511352785ed8e20707c5440f170e3",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1925,"prev_strata",25,1000,0.65,0.8,50000,20301925,1668.386,"block_1925.rds","e709655ffa5437d977adf6491cf666a3",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
1926,"prev_strata",25,1000,0.65,0.95,50000,20301926,1667.514,"block_1926.rds","25edb5f5b83ab6f9126c20810ff8cc34",FALSE,"0.7.2","R version 4.5.2 (2025-10-31)"
